date,trades,portfolio_end_usd\n2026-04-18,0,50000.0
2026-04-18,0,50000.0
2026-04-17,0,50000.0
2026-04-17,0,50000.0
2026-04-17,0,50000.0
2026-04-18,0,50000.0
2026-04-19,10,50000.0
2026-04-20,0,50161.21
2026-04-21,0,
